url,vehicle,rescue_sheet,advanced_ecall,multi_collision_brake,submergence_check,system_name,type,operational_from,speed_limit_information_function,speed_control_function,applies_to,fatigue,emergency_lane_keeping,lane_keep_assist,human_machine_interface,sensor_used,distraction,impairment,additional_information,avoidance,warning_function,speed_limitation_function,warning,lka_confirmation_test,ldw_confirmation_test,variant
https://www.euroncap.com/en/results/peugeot/508/34194,Peugeot 508,,,,,Active Safety Brake,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Good,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/volvo/v60/34201,Volvo V60,,,,,City Safety,Autonomous Emergency Braking and Forward Collision Warning,4 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Marginal,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/volvo/s60/34631,Volvo S60,,,,,City Safety,Autonomous Emergency Braking and Forward Collision Warning,4 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Marginal,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/jeep/wrangler/34192,Jeep Wrangler,,,,,Active Speed Limiter,,,,Manually set (accurate to 5km/h),Not available,,,,,,,,,,,,,,,
https://www.euroncap.com/en/results/fiat/panda/34191,FIAT Panda,,,,,,,,,,Not available,,,,,,,,,,,,,,,Rating Applies
https://www.euroncap.com/en/results/hyundai/nexo/33731,Hyundai NEXO,,,,,FCA (Forward Collision-avoidance Assist),Autonomous Emergency Braking and Forward Collision Warning,10 km/h,Camera & Map,Manually set (accurate to 5km/h),Not available,,Good,Good,Good,,,,,,,,,,,
https://www.euroncap.com/en/results/lexus/es/33733,Lexus ES,,,,,Pre-Collision System as part of the Lexus Safety System +,Autonomous Emergency Braking and Forward Collision Warning,10 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Not Available,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/mazda/6/33729,Mazda 6,,,,,Advanced Smart City Brake Support & Smart Brake Support,Autonomous Emergency Braking and Forward Collision Warning,4 km/h,Camera & Map,System advised (accurate to 5km/h),Not available,,Not Available,Good,Good,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/mercedes-benz/a-class/33728,Mercedes-Benz A-Class,,,,,Active Brake Assist,Autonomous Emergency Braking and Forward Collision Warning,7 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Adequate,Marginal,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/peugeot/rifter/33736,Peugeot Rifter,,,,,Active Safety Brake,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Good,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/citroën/berlingo/33738,Citroën Berlingo,,,,,Active Safety Brake,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Good,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/opel%2fvauxhall/combo/33737,Opel/Vauxhall Combo,,,,,Forward Collision Alert and Automatic Emergency Braking with Pedestrian Detection,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Good,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/audi/a6/33445,Audi A6,,,,,Audi Pre-Sense Front,Autonomous Emergency Braking and Forward Collision Warning,10 km/h,N/A (option),Manually set (accurate to 5km/h),Not available,,Adequate,Good,Adequate,,,,Supplementary warning and Restraint activation,,,,,,,
https://www.euroncap.com/en/results/vw/touareg/33478,Volkswagen Touareg,,,,,Front Assist,Autonomous Emergency Braking and Forward Collision Warning,9 km/h,Camera & Map,Manually set (accurate to 5km/h),Not available,,Good,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/ford/tourneo+connect/33476,Ford Tourneo Connect,,,,,Pre-Collision Assist with Pedestrian Detection,Autonomous Emergency Braking and Forward Collision Warning,8 km/h,Camera based,System advised (accurate to 5km/h),Not available,,Not Available,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/suzuki/jimny/33370,Suzuki Jimny,,,,,Dual Sensor Brake Support,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,,Manually set (accurate to 5km/h),Not available,,Not Available,Not Available,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/volvo/xc40/33014,Volvo XC40,,,,,City Safety,Autonomous Emergency Braking and Forward Collision Warning,4 km/h,Camera based,System advised (accurate to 5km/h),All seats,,Marginal,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/ford/focus/33017,Ford Focus,,,,,Pre Collision Assist,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),All seats,,Not Available,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/nissan/leaf/32742,Nissan LEAF,,,,,Intelligent Emergency Braking system,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera & Map,Manually set (accurate to 5km/h),All seats,,Not Available,Good,Good,,,,No supplementary warning or restraint activation,,,,,,,
https://www.euroncap.com/en/results/vw/caddy/44208,Volkswagen Caddy,"Available, ISO compliant",Available,Available,,Front assist,Autonomous emergency braking and forward collision warning,5 km/h,,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/honda/civic/47744,Honda Civic,"Available, ISO compliant",Available,Not available,,Collision Mitigation Braking System,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/lynk+%26+co/01/43498,Lynk & Co 01,"Available, ISO compliant",Available,Available,,Autonomous Emergency Braking,Autonomous emergency braking and forward collision warning,7 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),"Front and rear seats, including third row",,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/renault/rafale/51932,Renault Rafale,"Available, ISO compliant",Available,Not available,,Active Emergency Braking System,Autonomous emergency braking and forward collision warning,7 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/chery/omoda5/47166,CHERY OMODA5,"Available, ISO compliant",Available,Available,,Automatic emergency braking system,Autonomous emergency braking and forward collision warning,4 km/h,Camera and Map,System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/volvo/ec40/53029,Volvo EC40 (formerly C40 Recharge),"Available, ISO compliant",Available,Available,,Safety Assistance,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/renault/espace/51930,Renault Espace,"Available, ISO compliant",Available,Not available,,Active Emergency Braking System,Autonomous emergency braking and forward collision warning,7 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),"Front and rear seats, including third row",,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/renault/scenic+e-tech/51448,Renault Scenic E-Tech,"Available, ISO compliant",Available,Available,,Active Emergency Braking System,Autonomous emergency braking and forward collision warning,7 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/gwm/wey+03+(coffee+02)/50974,GWM Wey 03 (Coffee 02),"Available, ISO compliant",Available,Available,,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/gwm/wey+05+(coffee+01)/50973,GWM Wey 05 (Coffee 01),"Available, ISO compliant",Available,Available,,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,4 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/gwm/ora+03+(funky+cat)/50972,GWM ORA 03 (Funky Cat),"Available, ISO compliant",Available,Available,,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/jeep/grand+cherokee/47749,Jeep Grand Cherokee,"Available, ISO compliant",Available,Not available,,Full-Speed Collision Warning with Active Braking and Pedestrian/Cyclist Detection,Autonomous emergency braking and forward collision warning,0 km/h,Camera & Map,System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/lucid/air/48413,Lucid Air,"Available, ISO compliant",Available,Available,,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,7 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/lexus/rx/48753,Lexus RX,"Available, ISO compliant",Available,Available,,Pre-Collision System,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/mercedes-benz/glc/48755,Mercedes-Benz GLC,"Available, ISO compliant",Available,Available,,Active Brake Assist,Autonomous emergency braking and forward collision warning,7 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/vw/id.+buzz/47766,Volkswagen ID. Buzz,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/mg/4+electric/48646,MG 4 Electric,"Available, ISO compliant",Available,Available,,Front Collision Assist System,Autonomous emergency braking and forward collision warning,4 km/h,Camera based,System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/maxus/mifa+9/48610,Maxus MIFA 9,"Available, ISO compliant",Available,Not available,,Autonomous Warning Braking,Autonomous emergency braking and forward collision warning,8 km/h,Camera based,System advised (accurate to 5km/h),"Front and rear seats, including third row",,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/ford/ranger/48750,Ford Ranger,"Available, ISO compliant",Not available,Available,,Pre-Collision Assist,Autonomous emergency braking,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/vw/amarok/48758,Volkswagen Amarok,"Available, ISO compliant",Available,Available,,Pre-Collision Assist,Autonomous emergency braking,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/land+rover/discovery+sport/48752,Land Rover Discovery Sport,"Available, ISO compliant",Available,Available,,Autonomous Emergency Braking,Autonomous emergency braking and forward collision warning,10 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),"Front and rear seats, including optional third row",,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/peugeot/408/48757,Peugeot 408,"Available, ISO compliant",Not available,Available,,Emergency Safety Brake,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/vw/touran/47768,Volkswagen Touran,"Available, ISO compliant",Available,Available,,Front assist,Autonomous emergency braking and forward collision warning,6 km/h,,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/skoda/octavia/47756,Skoda Octavia,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,N/A,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/nio/et7/47752,NIO ET7,"Available, ISO compliant",Available,Available,,Autonomous Emergency Braking,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Marginal,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/wey/coffee+02/47770,GWM Wey 03 (Coffee 02),"Available, ISO compliant",Available,Available,,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/toyota/bz4x/47139,Toyota bZ4X,"Available, ISO compliant",Available,Available,,Pre-Collision System as part of Toyota Safety Sense,"lane position, steering input",5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/smart/%231/48000,smart #1,"Available, ISO compliant",Available,Available,,Collision Mitigation Support Front,Autonomous emergency braking and forward collision warning,4 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/renault/austral/46615,Renault Austral,"Available, ISO compliant",Available,Not available,,Active Emergency Braking System,Autonomous emergency braking and forward collision warning,7 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/land+rover/range+rover/47131,Land Rover Range Rover Sport,"Available, ISO compliant",Available,Available,,Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/nissan/x+trail/47772,Nissan X-Trail,"Available, ISO compliant",Available,Not available,,Intelligent Lane Intervention (ILI),Autonomous emergency braking and forward collision warning,60 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/land+rover/range+rover/47130,Land Rover Range Rover,"Available, ISO compliant",Available,Available,,Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/toyota/corolla+cross/47763,Toyota Corolla Cross,"Available, ISO compliant",Available,Available,,Pre-Collision System,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 10km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/hyundai/i20/46622,Hyundai i20,"Available, ISO compliant",Available,Available,,Forward Collision-Avoidance Assist,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/hyundai/ioniq+6/47747,Hyundai IONIQ 6,"Available, ISO compliant",Available,Available,,Forward Collision-Avoidance Assist,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/dacia/jogger/45231,Dacia Jogger,"Available, ISO compliant",Not available,Not available,,Active Emergency Braking,Autonomous emergency braking and forward collision warning,7 km/h,,Manually set (accurate to 5km/h),"Front and rear seats, including optional third row",,,,,Radar only,,,,,,,,,,
https://www.euroncap.com/en/results/nissan/ariya/47755,Nissan Ariya,"Available, ISO compliant",Available,Not available,,Intelligent Emergency Braking (IEB),Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),"Front and rear seats, including third row",,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/vw/id.5/45239,Volkswagen ID.5,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),"Front and rear seats, including third row",,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/x3+%2f+x4/33285,BMW X3 / X4,,,,,Front-end collision warning with light braking function,Forward Collision Warning with Auto-Brake,5 km/h,N/A,,All seats,,,,,,,,Default On,Mitigation,Manually set,Manually set (accurate to 5km/h),,,,
https://www.euroncap.com/en/results/ford/tourneo+connect/45232,Ford Tourneo Connect,"Available, ISO compliant",Available,Available,,Front assist,Autonomous emergency braking and forward collision warning,5 km/h,,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/subaru/solterra/47137,Subaru Solterra,"Available, ISO compliant",Available,Available,,Pre-Collision System as part of Subaru Safety Sense,"lane position, steering input",5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/hyundai/kona/29609,Hyundai KONA,,,,,LKA (Lane Keeping Assist),Lane Keep Assist and Lane Departure Warning,60 km/h,N/A,,All seats,,,,,,,,,,Manually set,Manually set (accurate to 5km/h),Audible,Pass (5/5),Pass,
https://www.euroncap.com/en/results/renault/zoe/44206,Renault Zoe,"Available, ISO compliant",Not available,Not available,,Speed limiter,,,,Manually set (accurate to 5km/h),Front and third row seats,,,,,,,,,,,,,,,
https://www.euroncap.com/en/results/kia/stinger/29545,Kia Stinger,,,,,Forward Collision-Avoidance Assist (FCA),Forward Collision Warning with Auto-Brake,8 km/h,"Camera & Map, subsigns supported",,Front seats,,,,,,,,Default On,Mitigation,Manually set,Manually set (accurate to 5km/h),Audible,Pass (5/5),Pass,
https://www.euroncap.com/en/results/dacia/spring/44197,Dacia Spring,"Available, ISO compliant",Available,Not available,,Active Emergency Braking,Autonomous emergency braking and forward collision warning,7 km/h,,Manually set (accurate to 5km/h),"Front and rear seats, including third row",,,,,radar,,,,,,,,,,
https://www.euroncap.com/en/results/isuzu/d-max/47129,ISUZU D-Max Crew Cab,"Available, ISO compliant",Available,Available,,Attention Assist,Autonomous emergency braking and forward collision warning,60 km/h,Camera based,System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/6+series+gt/30116,BMW 6 Series GT,,,,,AEB,Forward Collision Warning with Auto-Brake,30 km/h,N/A,,All seats,,,,,,,,Default On,Mitigation,Manually set,Manually set (accurate to 5km/h),,,,
https://www.euroncap.com/en/results/ds/9/46602,DS 9,"Available, ISO compliant",Available,Not available,,Active Safety Brake,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/ix/44196,BMW iX,"Available, ISO compliant",Available,Available,,Collision Warning with Braking Function,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/mercedes-benz/eqb/44202,Mercedes-EQ EQB,,,,,Active Brake Assist,Autonomous Emergency Braking and Forward Collision Warning,7 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,Adequate,Marginal,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/genesis/g70/44199,Genesis G70,"Available, ISO compliant",Available,Available,,Forward Collision Avoidance (FCA),Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/jaguar/f-pace/29701,Jaguar F-Pace,,,,,Autonomous Emergency Braking,Forward Collision Warning with Auto-Brake,5 km/h,N/A,,All seats,,,,,,,,Default On,Mitigation,Manually set,Manually set (accurate to 10km/h),Audible,,Pass,
https://www.euroncap.com/en/results/mercedes-benz/eqa/43187,Mercedes-EQ EQA,,,,,Active Brake Assist,Autonomous Emergency Braking and Forward Collision Warning,7 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,Adequate,Marginal,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/mg/zs/29657,MG ZS,,,,,Active Speed Limit (ASL) system,,,N/A,,Front seats,,,,,,,,,,Manually set,Manually set (accurate to 5km/h),,,,
https://www.euroncap.com/en/results/mercedes-benz/eqe/47133,Mercedes-EQ EQE,"Available, ISO compliant",Available,Available,,Active Brake Assist,Autonomous emergency braking and forward collision warning,7 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/mercedes-benz/gla-class/43185,Mercedes-Benz GLA,,,,,Active Brake Assist,Autonomous Emergency Braking and Forward Collision Warning,7 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,Adequate,Marginal,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/dacia/duster/29898,Dacia Duster,,,,,Manual Speed Limiter,,,N/A,,All seats,,,,,,,,,,Manually set,Manually set (accurate to 5km/h),,,,
https://www.euroncap.com/en/results/byd/atto+3/46635,BYD ATTO 3,"Available, ISO compliant",Available,Available,,Autonomous Emergency Brake,Autonomous emergency braking and forward collision warning,4 km/h,Camera based,System advised (accurate to 5km/h),Front and rear seats,,Adequate,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/mercedes-benz/eqs/44203,Mercedes-EQ EQS,"Available, ISO compliant",Available,Available,,Active Brake Assist,Autonomous emergency braking and forward collision warning,7 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/4+series+coupé/42776,BMW 4 Series Coupe,,,,,Front-End Collision Warning with Braking Function,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/mazda/cx-60/46610,MAZDA CX-60,"Available, ISO compliant",Not available,Available,,Smart Brake Support (SBS),Autonomous emergency braking and forward collision warning,4 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Marginal,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/nissan/qashqai/44204,Nissan Qashqai,"Available, ISO compliant",Available,Not available,,Intelligent Emergency Braking (IEB),Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/4+series+convertible/42775,BMW 4 Series Convertible,,,,,Front-End Collision Warning with Braking Function,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/skoda/fabia/44207,Skoda Fabia,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,N/A,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,Radar only,,,,,,,,,,
https://www.euroncap.com/en/results/toyota/yaris/29484,Toyota Yaris,,,,,Pre-collision System as part of Toyota Safety Sense,Forward Collision Warning with Auto-Brake,10 km/h,,,All seats,,,,,,,,Default On,,,,Audible,,Pass,
https://www.euroncap.com/en/results/bmw/x1/47128,BMW X1,"Available, ISO compliant",Available,Available,,Collision Warning with Braking Function,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera only,,,,,,,,,,
https://www.euroncap.com/en/results/renault/arkana/42253,Renault Arkana,,,,,Active Emergency Braking System,Autonomous Emergency Braking and Forward Collision Warning,7 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,,Good,Adequate,,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/2+series+active+tourer/47127,BMW 2 Series Active Tourer,"Available, ISO compliant",Available,Available,,Collision Warning with Braking Function,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/toyota/aygo/29355,Toyota Aygo,,,,,,,,,,All seats,,,,,,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/2+series+gran+coupé/41291,BMW 2 Series Gran Coupe,,,,,Front-End Collision Warning with Light Braking Function,Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,System advised (accurate to 5km/h),All Seats,,Not Available,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/seat/ibiza/47135,Seat Ibiza,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,N/A,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/alfa+romeo/giulietta/29288,Alfa Romeo Giulietta,,,,,,,,,,All seats,,,,,,,,,,,,,,,
https://www.euroncap.com/en/results/vw/golf/39844,Volkswagen Golf,,,,,Front Assist,Autonomous Emergency Braking and Forward Collision Warning,6 km/h,N/A,Manually set (accurate to 5km/h),All Seats,,Good,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/fiat/500e/44198,FIAT 500e,"Available, ISO compliant",Not available,Not available,,Autonomous Emergency Brake Control,Autonomous emergency braking and forward collision warning,5 km/h,"Camera based, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera only,,,,,,,,,,
https://www.euroncap.com/en/results/mg/marvel+r/43818,MG Marvel R,"Available, ISO compliant",Available,Available,,Forward Collision System,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",System advised (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/seat/arona/47134,SEAT Arona,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,5 km/h,N/A,Manually set (accurate to 5km/h),Front and rear seats,,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/ford/c-max/29920,Ford C-MAX,,,,,ASLD (Adjustable Speed Limiting Device),,,N/A,,Front seats,,,,,,,,,,Manually set,Manually set (accurate to 5km/h),,,,
https://www.euroncap.com/en/results/nissan/juke/39679,Nissan Juke,,,,,Intelligent Emergency Braking (IEB),Autonomous Emergency Braking and Forward Collision Warning,5 km/h,Camera based,Manually set (accurate to 5km/h),All Seats,,,Good,Adequate,,,,Supplementary warning,,,,,,,
https://www.euroncap.com/en/results/vw/golf/47140,Volkswagen Golf,"Available, ISO compliant",Available,Available,,Front Assist,Autonomous emergency braking and forward collision warning,6 km/h,N/A,Manually set (accurate to 5km/h),"Front and rear seats, including third row",,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/ds/3/29893,DS 3,,,,,Speed limitation device,,,N/A,,Front seats,,,,,,,,,,Manually set,Manually set (accurate to 5km/h),,,,
